coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Fri May 06 14:29:21 +0000 2016,,https://twitter.com/ctmsinc/status/728592492782882816/photo/1,http://goo.gl/UcPkzx,0,728592492782882816,,,,en,,false,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Our thoughts are with everyone affected by the wildfire in Fort McMurrary. How to Help: https://t.co/RU0H8tDTn5 https://t.co/1apPc0qcR4,https://twitter.com/ctmsinc/status/728592492782882816,Wed Oct 27 15:28:48 +0000 2010,208598770,false,"An award winning Travel Management Company with offices around the world, providing a wide array of travel management solutions for medium & large corporations",763,418,324,47,Global,CTMS Travel Group,ctmsinc,2024,,http://www.ctmstravel.com,false
,Mon May 16 16:55:40 +0000 2016,AHSstaff,,http://www.albertahealthservices.ca/assets/news/ev/ne-ev-wildfire-hr-faq-ftmcmurray-fires.pdf,0,732253191270588416,,,,en,,false,,4,732243500368986113,AHS_NorthZone,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",We've updated our FAQ. #AHSstaff affected by the Fort McMurray Wildfires can find answers here: https://t.co/r8Z7ewvg8X #ymmfire,https://twitter.com/AHS_media/status/732253191270588416,Fri Apr 08 15:43:48 +0000 2011,279097431,false,"Official Twitter account of Alberta Health Services.
Not monitored 24/7.
For emergencies, dial 911.
For non-urgent medical advice, pls. call Health Link at 811.",1531,74324,704,406,Alberta,Alberta Health Services,AHS_media,18688,,http://www.ahs.ca,true
,Sun May 15 21:42:42 +0000 2016,,,http://trib.al/hsuls2I,0,731963038429929472,,,,en,,false,,4,731962134494597120,globeandmail,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Oil sands producers helping workers affected by Fort McMurray wildfire https://t.co/jRjZwp0pfA from @GlobeBusiness,https://twitter.com/AgFreeAgent/status/731963038429929472,Fri May 22 14:28:50 +0000 2009,41821671,false,"A supporter of agriculture in Hastings, Prince Edward, L&A, Northumberland Counties. An Ontario Federation of Agriculture retiree.",33679,1411,1429,60,Picton,Jim Hair,AgFreeAgent,40855,,,false
,Tue May 10 15:27:33 +0000 2016,BC FortMac wildfire bcpoli,,http://ow.ly/nQAb3003OA7,0,730056689106325505,,,,en,,false,,7,730050089369120768,Resource_Works,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",#BC people give almost $250K to #FortMac #wildfire relief—through BC Liquor Stores: https://t.co/3Z2Vsge4xA #bcpoli https://t.co/2N9BiDig0g,https://twitter.com/WDupley/status/730056689106325505,Sat Sep 13 13:42:20 +0000 2014,2768939182,false,Economic Developer. Consultant #intelligentcommunitybuilder #creativestrategist.,5914,497,229,100,"Roberts Island, Nova Scotia",Wendy Dupley,WDupley,6037,,http://www.wedu-consulting.ca,false
,Tue May 10 10:45:43 +0000 2016,cdnpoli nbpoli abpoli,,http://www.cbc.ca/news/canada/edmonton/fort-mcmurray-wildfire-tour-rachel-notley-1.3574271,1,729985764860141569,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","At this point, having 85% of city intact is a good thing! Fort McMurray wildfires #cdnpoli #nbpoli  #abpoli 
https://t.co/OOMrzj3Q29",https://twitter.com/MatG82/status/729985764860141569,Mon Feb 08 00:29:16 +0000 2010,112301289,false,"Canadian, Acadian, NB'r. To the left of most. Opinions are my own, please leave my employer out of it.  outdoors, nature & adventure. (he/him/il/lui)",22685,1039,1511,32,"Saint John, NB Canada",Mat G,MatG82,11843,,,false
,Tue May 10 13:07:02 +0000 2016,,,https://theanimalrescuesite.greatergood.com/store/ars/item/77613/help-pets-affected-by-canadian-wildfire-help-animals-now,0,730021328342941696,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Help Pets Affected by Canadian Wildfire - Help Animals Now : The Animal Rescue Site https://t.co/Y94XNjApvk,https://twitter.com/bilgemdiker/status/730021328342941696,Thu Mar 08 17:32:04 +0000 2012,518701217,false,,1298,21,136,2,"Ottawa, ON. Canada",Bilge Karakaş Diker (she/her),bilgemdiker,973,,,false
,Fri May 06 16:48:14 +0000 2016,science,,http://www.scientificamerican.com/article/catastrophic-canadian-wildfire-is-a-sign-of-destruction-to-come/?wt.mc=SA_Twitter-Share,0,728627443406344192,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Catastrophic Canadian Wildfire Is a Sign of Destruction to Come https://t.co/H7oHCeBVPs #science,https://twitter.com/sunsetbarrie/status/728627443406344192,Mon Jan 28 13:55:42 +0000 2013,1128147050,false,,14552,427,879,18,"Oro-Medonte, Ontario",Dave Hayes,sunsetbarrie,11560,,http://www.sunsetbarrie.com,false
,Thu May 26 17:27:44 +0000 2016,,,,0,735885139683639296,,,,en,,,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A benefit concert is being planned in support of Fort McMurray &amp; those affected by wildfire. includes @deanbrody Corb Lund, @BrettKissel",https://twitter.com/cfweradio/status/735885139683639296,Sat Apr 14 21:51:35 +0000 2012,553862377,false,#Alberta’s Best Country,2235,1656,741,38,Alberta,CFWE Radio Network,cfweradio,9774,,http://www.cfweradio.ca,false
,Mon May 09 13:11:04 +0000 2016,FortMacFire FortMcMurray,,,0,729659954001420288,PitaPitBmsville,,2840853125,en,,,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@PitaPitBmsville will be DONATING $1 from EVERY Pita sold today to the Canadian Red Cross wildfire relief effort. #FortMacFire #FortMcMurray,https://twitter.com/LincolnMinorHA/status/729659954001420288,Thu Dec 08 14:41:09 +0000 2011,431648609,false,"Official Twitter Account for Lincoln Minor Hockey
Rep and House league Hockey from Hockey School to Juvenile, BB/ AE and House League.",59,357,88,9,"Beamsville,Ontario",Lincoln Minor Hockey,LincolnMinorHA,3443,,http://www.lincolnminorhockey.com,false
,Sat May 07 15:26:02 +0000 2016,FortMcMurray wildfire canada,,https://twitter.com/i/moments/728928330175664128,1,728969146298294272,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Prayers for all affected ⚡️ #FortMcMurray  #wildfire #canada ... could double in size this weekend”

https://t.co/75ZRqoKtyJ",https://twitter.com/pedropolyaudio/status/728969146298294272,Sat Mar 03 20:36:57 +0000 2012,513572559,false,artist/collector/fan/,57764,601,337,7,Canada,PolyAudio,pedropolyaudio,3629,,,false
,Fri May 13 19:19:47 +0000 2016,,,http://www.cbc.ca/news/canada/edmonton/trudeau-notley-fort-mcmurray-tour-1.3580770?cmp=rss,0,731202296210685952,,,,en,,false,,2,731167436800593921,CBCNorth,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Justin Trudeau in Fort McMurray touring wildfire-destroyed areas and meeting slayers of 'the beast' https://t.co/q5V3jDjM4x,https://twitter.com/FlixehNews/status/731202296210685952,Thu May 05 17:48:01 +0000 2016,728280098260979712,false,,5,19,29,0,Canada,Flixeh News,FlixehNews,217,,,false
,Sat May 07 20:47:57 +0000 2016,fortmacfire,,http://bit.ly/1Yf1keR,0,729050159393312768,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Or stay up to date on wildfires on the Alberta Emergency Alert and Alberta Wildfire apps #fortmacfire Notley https://t.co/5HZ87AZ69Z,https://twitter.com/pqpolitics/status/729050159393312768,Thu Feb 03 06:49:07 +0000 2011,246667561,false,"Political & news acct. of information omnivore & adult ADHD Coach Pete Quily Int, Cdn, BC, & Vancouver politics & news volume varies. My ADHD acct is @petequily",9145,7023,7549,457,"Vancouver, BC",Pete Quily,pqpolitics,715331,,https://addcoach4u.com/adhd-problems-i-help-my-clients-solve/,false
,Tue May 17 20:00:32 +0000 2016,,,http://ow.ly/wEzE300ivGB,0,732662103576875011,,,,en,,false,,1,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Saskatchewan is dealing with the same weather system as Alberta, making for conditions that fan wildfire flames https://t.co/e2dVB2ANP7",https://twitter.com/CJMENews/status/732662103576875011,Tue Aug 04 17:04:48 +0000 2009,62869013,false,980 CJME | News | Talk | Green Zone Sports | Weather | Traffic | Gormley 980 AM / 101.7 FM / 107.1 FM / 107.3 FM https://t.co/DclbMuxOGn,243,19570,215,227,"Regina, Canada",980 CJME,CJMENews,69016,,http://www.CJME.com,false
,Tue May 10 03:22:14 +0000 2016,,,http://fb.me/7S5jKdavk,0,729874157928906752,,,,en,,false,,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Fort McMurray wildfire: How the fires are impacting the oil industry | Watch News Videos Online https://t.co/QkbXcZ5vxq,https://twitter.com/AzureWren/status/729874157928906752,Thu Apr 11 23:04:06 +0000 2013,1345496029,false,"Nerd & a bit of a witch, i am an independent security and defence blogger. RT does not mean endorsement. Severely Normal Albertan",210578,1080,2530,171,Edmonton Capital Region,Doctrine Dominatrix 🇨🇦🇺🇸,AzureWren,92292,,http://www.darkwingwren.com,false
,Mon May 09 19:11:50 +0000 2016,,,https://secure.redcross.ca/registrant/donate.aspx?eventid=197734&langpref=en-CA,0,729750747462557697,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If can, Please donate directly to Canadian Red Cross through the Energy Together: Alberta Wildfire Relief portal. https://t.co/uhietm73qk",https://twitter.com/GeMoBC/status/729750747462557697,Thu Jan 13 05:55:11 +0000 2011,237603447,false,"Energy policy enthusiast. work for O&G. My tweets, my views. Retweets? Sometimes things are just too interesting not to share - but does not=endorsement.",271,313,487,2,Victoria,Geoff Morrison,GeMoBC,849,,,false
,Mon May 09 14:04:02 +0000 2016,Etobicoke FortMcMurray lemonade,https://twitter.com/icreason/status/729673285387079680/photo/1,http://bit.ly/1T6I5pR,0,729673285387079680,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Etobicoke twins raise $400 for #FortMcMurray wildfire victims with weekend #lemonade stand https://t.co/tCsKiUULbJ https://t.co/7xqkkjFV3P,https://twitter.com/icreason/status/729673285387079680,Sat Mar 14 17:48:18 +0000 2009,24402062,false,,249,570,321,57,"Toronto, Ontario",Cynthia Reason,icreason,10551,,,false
,Fri May 06 21:25:34 +0000 2016,ymmfire,,,2,728697237153447936,,,,en,,,,11,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Wildfire official Chad Morrison says between 18 and 20 structures in Anzac were destroyed when fire hit late Thurs. night. #ymmfire,https://twitter.com/ctvedmonton/status/728697237153447936,Fri Feb 13 22:13:49 +0000 2009,20812193,false,Edmonton’s Local Breaking News,6,221561,247,1272,"Edmonton, Alberta, Canada",CTV Edmonton,ctvedmonton,160017,,http://ctvnewsedmonton.ca,true
,Thu May 26 15:02:17 +0000 2016,,,http://sbml.co/613ddbd3,0,735848536202313731,,,,en,,false,,0,,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$ADM ADM Donation to Aid in Alberta Wildfire Relief... - https://t.co/GqL76xOiS2,https://twitter.com/stockboardinc/status/735848536202313731,Thu Feb 04 10:18:01 +0000 2016,4858453045,false,,0,450,39,75,"Vancouver, British Columbia",Stockboard Media Inc,stockboardinc,111441,,https://app.stockboard.com,false
,Thu May 26 17:52:47 +0000 2016,,,,0,735891446960623616,,,,en,,,,1,735889112503341056,DonBradshawNTV,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How @MarshallAmpsUK came to the assistance of Fort McMurray wildfire victim, tonite on @NTVNewsNL at 6 pm. https://t.co/5hlrMJpL2O",https://twitter.com/OrussellRussell/status/735891446960623616,Fri Dec 27 15:59:20 +0000 2013,2246413337,false,"Father, Husband, Surveying Engineering Technologist, Amateur Musician, Amateur Guitar Builder, Amateur Photographer.

I identify as Dat or Dis.",221049,3526,4183,34,"Stephenville,  NL",🇺🇦 Owen 2023 🫐,OrussellRussell,84725,,https://youtu.be/c8fUvb5hSog,false
,Thu May 19 21:47:15 +0000 2016,Watershed,,,0,733413736686358528,,,,en,,,,1,733410632414994433,WaterTrends,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CANADA ALBERTA: Wildfire contaminants could sully Fort McMurray water supply; #Watershed recovery will be slow - CBC https://t.co/ZRL3jIUKqg,https://twitter.com/WaterCREATE/status/733413736686358528,Wed Sep 16 18:55:43 +0000 2015,3585629120,false,"NSERC CREATE for Water Security. Comprehensive and career-oriented training program for graduate students, bringing together many disciplines of water security.",169,461,97,9,"Saskatoon, Saskatchewan",Water Security,WaterCREATE,596,,http://research-groups.usask.ca/createwater,false
,Fri May 06 15:59:28 +0000 2016,,,http://fb.me/4AGaCnpXe,0,728615170155614210,,,,en,,false,,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",How Canada's Federal government is lending support &amp; assistance to the wildfire disaster that is STILL unfolding... https://t.co/cUM6ilu5zL,https://twitter.com/CiJJJPhotog/status/728615170155614210,Tue Jan 27 03:12:11 +0000 2009,19574368,false,"⭐️ STANDOUT PHOTO, VIDEO, AND DRONE IMAGERY ⭐️ #droningAbSkMbYkNtNu",15,204,569,15,"Calgary, Alberta, Canada",CiJJJ Photography,CiJJJPhotog,1797,,http://www.CiJJJ.com,false
,Tue May 10 21:11:43 +0000 2016,,,,1,730143304835272705,,,,en,,,,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Pleased to announce that General Motors is donating $100,000 to the Red Cross to support those impacted by the Ft. McMurray Wildfire!",https://twitter.com/bannister_gm/status/730143304835272705,Sun Jul 29 18:35:27 +0000 2012,724432116,false,"The only full service dealership to serve Edson & Yellowhead County.  Sales, Parts, Service, Lube Bay, Body Shop and Detailing Department.",0,20,12,1,"Edson, AB",Bannister GM,bannister_gm,2202,,http://www.bannistergm.com,false
,Fri May 06 22:00:55 +0000 2016,FortMcMurray,,,0,728706133439840256,,,,en,,,,10,728706102171344896,iuoe115,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IUOE 115 donating $115,000 to Union disaster fund to help IUOE 955 members affected by #FortMcMurray wildfire. https://t.co/OvLSOlaUAp #yym",https://twitter.com/saradnorman/status/728706133439840256,Mon Apr 27 06:49:45 +0000 2009,35690731,false,"Former Federal NDP candidate. Former award winning journalist. Current toddler mom. Jewish. Intersectional feminist, dedicated to positive change. She/her",4021,1373,1012,57,"British Columbia, Canada",Sara Norman Lindberg,saradnorman,2504,,,false
,Fri May 20 02:07:21 +0000 2016,ymm,,http://www.theglobeandmail.com/news/alberta/attawapiskat-makes-5000-donation-to-fort-mcmurray-wildfire-relief/article30072987/?service=mobile,3,733479193179267072,,,,en,,false,,10,,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Incredible, ""Attawapiskat makes $5,000 donation to Fort McMurray wildfire relief | @GlobeandMail"" https://t.co/xxdqsxPHbG #ymm",https://twitter.com/KyleHarrietha/status/733479193179267072,Mon Oct 06 20:41:40 +0000 2008,16620002,false,"Father of two. Canadian Liberal. @StFXUniversity Alumnus. 
* Tweets are personal views.",54039,5824,5389,195,"Ottawa, Ontario, Canada",Kyle Harrietha,KyleHarrietha,147948,,http://www.KyleHarrietha.ca,true
,Thu May 26 17:25:59 +0000 2016,,https://twitter.com/ETCanada/status/735884700351234048/photo/1,http://www.etcanada.com/blogs/etc_197899/fire-aid-concert-for-fort-mcmurray-wildfire-victims-announced/music,42,735884700351234048,,,,en,,false,,21,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@Nickelback, @BlueRodeo, @dallassmith &amp; more to play Fire Aid - watch the live presser https://t.co/b3RVobcUzB https://t.co/wH1maw744C",https://twitter.com/ETCanada/status/735884700351234048,Mon Mar 23 15:22:25 +0000 2009,26020465,false,"The nation’s entertainment powerhouse, we set the pace with more breaking news, in-depth profiles & exclusives than anyone else. Weeknights on @GlobalTV 7:30",5828,386723,12205,2101,Canada,ET Canada,ETCanada,406143,,http://www.etcanada.com,true
,Fri May 06 20:17:46 +0000 2016,,,https://twitter.com/GlobalCalgary/status/728642063269568513,1,728680173558620160,,,,en,,false,728642063269568513,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Please help if you can. The devastation is unimaginable....The evacuees need your help and support https://t.co/Hb65zQlACN,https://twitter.com/3wood_James/status/728680173558620160,Thu Feb 24 15:41:16 +0000 2011,257031206,false,"Lover of...Family, Hawaii, Hockey, Baseball, Beer, and having an all around good time.",1737,49,404,2,Calgary,James,3wood_James,1773,,,false
,Fri May 06 18:36:51 +0000 2016,,,,0,728654777115021312,,,,en,,,,9,728628630625132544,TDellerYQR,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Latest wildfire figures for Sask show 7 fires burning in this prov (down from 10 yesterday), and all are contained. https://t.co/zxanJRvfgR",https://twitter.com/ABActivist/status/728654777115021312,Sat Nov 30 17:29:36 +0000 2013,2223461208,false,Provide info on many Canadian issues. Retweeting is •not• an endorsement of opinions or news. Just sharing news/views for discussion.,22091,1091,924,51,"Alberta, Canada",Activist Alberta,ABActivist,56764,,http://www.facebook.com/socialactivist,false
,Sat May 21 11:01:02 +0000 2016,,,http://www.theepochtimes.com/n3/2063449-fort-mcmurray-wildfire-victims-might-suffer-ptsd-psychologist-says/,0,733975887302037505,,,,en,,false,,1,733745124157575168,PAAlberta,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fort McMurray Wildfire Victims Might Suffer PTSD, Psychologist Says https://t.co/uEljj6PViR via @epochtimes",https://twitter.com/APNLAdvocacy/status/733975887302037505,Tue Mar 31 12:50:07 +0000 2015,3130732589,false,Advocacy Initiatives from the Association of Psychology in Newfoundland and Labrador,254,382,84,1,"Newfoundland, Canada",APNL,APNLAdvocacy,2412,,http://www.apnl.ca,false
,Mon May 09 13:05:13 +0000 2016,Canada,,http://www.reuters.com/article/us-canada-wildfire-firefighters-idUSKCN0XZ0TP,0,729658483948302336,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Great tale from @ReutersWinnipeg: #Canada firefighters battled blaze as own homes burned down https://t.co/ILgZ9MRMRM,https://twitter.com/reutersLjungg/status/729658483948302336,Thu Oct 22 20:09:23 +0000 2009,84412602,false,"Correspondent, Reuters Canada, ex-USSR/Russia and London. Opinions mine, RT ≠ endorsement. Often in the kitchen. DM's open. Email me at david.ljunggren@tr.com",80,9968,201,512,"Ottawa, Canada",David Ljunggren,reutersLjungg,43737,,https://www.reuters.com/journalists/david-ljunggren,true
